count,hate_speech,offensive_language,neither,class,tweet,label,clean_tweet
3,0,3,0,1,"""@LolaaIsDope: Lmao fucking snake bitches"" @ em",0,lmao fucking snake bitches em
3,0,3,0,1,"""@Loveable_Aizah: Big booty hoes everywhere sheesh 😍"" damn 🌿👀🌿",0,big booty hoes everywhere sheesh damn
3,0,0,3,2,"""@MLBNetwork: Stay tuned to @MLBNetwork for an update on the report that @Yankees 1B @teixeiramark25 will be out 8-10 weeks"" @dliming35 #bum",0,stay tuned to for an update on the report that b will be out weeks bum
3,0,0,3,2,"""@M_Rad: “@DezDLT: ""I play soccer, cheat on girls, and wear khaki coloured cargos"" haircut http://t.co/tYCIhD6PkW” yes lmfao""@soccerboy_04",0,i play soccer cheat on girls and wear khaki coloured cargos haircut yes lmfao
3,0,3,0,1,"""@MadFlyentist: Oregon chokes every year get off the field trash ass program"" RFT",0,oregon chokes every year get off the field trash ass program rft
3,0,3,0,1,"""@MannyDiesel: Def not cowboy lol RT @ArtofFloyd: Terrell Owens was the best Eagle & Cowboy ever"" ..dude cried like a bitch on tv, over Romo",0,def not cowboy lol terrell owens was the best eagle cowboy ever dude cried like a bitch on tv over romo
3,3,0,0,0,"""@MarkRoundtreeJr: LMFAOOOO I HATE BLACK PEOPLE https://t.co/RNvD2nLCDR"" This is why there's black people and niggers",1,lmfaoooo i hate black people this is why there s black people and niggers
3,0,3,0,1,"""@Master11_: @20ToLife_ @GabrielaStarr How could u do this to me bitch"" potent",0,how could u do this to me bitch potent
3,0,1,2,2,"""@MaxMayo77: http://t.co/3Jk4kR44X3"" a pissed lad past out. I would lick his dirty soles while he slept.",0,a pissed lad past out i would lick his dirty soles while he slept
3,0,1,2,2,"""@MaxMayo77: http://t.co/PrrskknqRv"" love frat boy w/ soft long soles",0,love frat boy w soft long soles
3,0,1,2,2,"""@MaxMayo77: http://t.co/XpSC3makgJ"" sexy lad with hot soles and arches.",0,sexy lad with hot soles and arches
3,0,3,0,1,"""@MegamindNick: @white_thunduh nah fam I gotta cheat with the hoes"" depends on the female i feel",0,nah fam i gotta cheat with the hoes depends on the female i feel
3,0,0,3,2,"""@Mesha_nojas: @_Vontethekidd 👏👏👏👏🙌"" I got hicks lol",0,i got hicks lol
3,1,2,0,1,"""@Migsmichelen: This new twitter is confusing the shit out of me."" Go back to south america bitch",0,this new twitter is confusing the shit out of me go back to south america bitch
3,0,3,0,1,"""@Miikito_x3: Toto means ass or vagina?""I think pussy cause toto santi is like nasty pussy",0,toto means ass or vagina i think pussy cause toto santi is like nasty pussy
3,0,3,0,1,"""@MikelaHenry: but what if he actually does choose the ugly bitch over you? ""Her ass must be fat!",0,but what if he actually does choose the ugly bitch over you her ass must be fat
3,0,3,0,1,"""@MileyCyrus: bitch couldn't kill my vibe if ya tried. 🌈🌈🌈"" dis why i love miley :*",0,bitch couldn t kill my vibe if ya tried dis why i love miley
3,0,3,0,1,"""@Montrell_: I'm tired of bitches saying I look mean.. 😒"" nigga you big af, wear tight shirts, and grim everybody.",0,i m tired of bitches saying i look mean nigga you big af wear tight shirts and grim everybody
6,0,0,6,2,"""@MotherJones: 10 birds your grandkids may never see, thanks to climate change http://t.co/XqmXHkAsWt http://t.co/RbITeGRnhm"" #Climate",0,birds your grandkids may never see thanks to climate change climate
3,0,3,0,1,"""@MvckFadden: ""Stay beautiful you bitch""""",0,stay beautiful you bitch
3,0,3,0,1,"""@NICKIMINAJ: #WutKinda

r purple. Ceeeleee""man this gurl was jus playin on the ""stupid hoe "" track. But in still shitted on sum gurls",0,wutkinda r purple ceeeleee man this gurl was jus playin on the stupid hoe track but in still shitted on sum gurls
3,0,3,0,1,"""@NastyCopper: Money getting taller and bitches getting blurry""",0,money getting taller and bitches getting blurry
3,1,2,0,1,"""@NewsomeJade: I ain't never seen a bitch so obsessed with they nigga😂"" I'm obsessed with mine 😑",0,i ain t never seen a bitch so obsessed with they nigga i m obsessed with mine
3,0,2,1,1,"""@Nicholas_ted33: Kobe stay talking trash. But let's not forget http://t.co/VH4tnEkvTP"" @J_Austin12 I meant to do this one. Smh.",0,kobe stay talking trash but let s not forget i meant to do this one smh
3,2,1,0,0,"""@NoChillPaz: ""At least I'm not a nigger"" http://t.co/RGJa7CfoiT""

Lmfao",1,at least i m not a nigger lmfao
3,0,3,0,1,"""@No_FAKINGG: People always asking me what I'm mixed with."" She a bad asian bitch lol",0,people always asking me what i m mixed with she a bad asian bitch lol
3,2,1,0,0,"""@NotoriousBM95: @_WhitePonyJr_ Ariza is a snake and a coward"" but at least he isn't a cripple like your hero Roach lmaoo",1,ariza is a snake and a coward but at least he isn t a cripple like your hero roach lmaoo
3,0,1,2,2,"""@OSAY_it_aint_so: “@IgnoreAllLaws: Fosters home for imaginary trash” WHOA CHILL""

that show was everything tf",0,fosters home for imaginary trash whoa chill that show was everything tf
6,0,5,1,1,"""@OfficialReplay: I am lowkey tired."" ...if you tired, be quiet and go to sleep hoe!",0,i am lowkey tired if you tired be quiet and go to sleep hoe
3,0,3,0,1,"""@PRAYINGFORHEAD: “@macklemroe: Stop bringing weird niggers into my mentions! @PRAYINGFORHEAD” http://t.co/cussDJesRK""",0,stop bringing weird niggers into my mentions
3,0,3,0,1,"""@PRETTyBOSs_BRAt: We don't love these hoes 👐🙅""",0,we don t love these hoes
3,0,3,0,1,"""@PatrickQuelo: If yo girl cant have homeboys you a ol weak bitch ass nigga!""",0,if yo girl cant have homeboys you a ol weak bitch ass nigga
3,0,3,0,1,"""@Patsfanjoe32: @d_palomino52 I think worst advice I gave you was "" don't be a pussy and speed up"" lol""",0,i think worst advice i gave you was don t be a pussy and speed up lol
3,0,3,0,1,"""@PoemsPorn: Quote this tweet with your favorite animal.""pussy",0,quote this tweet with your favorite animal pussy
3,0,3,0,1,"""@Poetic_Success: I hate when strippers tell you they're ""dancers"". Hoe, ballet dancers don't pop their pussy to Beethoven. You a STRIPPER!""",0,i hate when strippers tell you they re dancers hoe ballet dancers don t pop their pussy to beethoven you a stripper
3,0,3,0,1,"""@Poffalicious: Andrewbryant: Poff has double vision after 2 beers
Poff: ... Double pussy 😎"" smh",0,andrewbryant poff has double vision after beers poff double pussy smh
3,0,3,0,1,"""@Poobie_: When bitches TWERK on the computer....

ME: ""In ya 👙, in ya damn 👙‼️""""",0,when bitches twerk on the computer me in ya in ya damn
3,0,3,0,1,"""@ProdsJewel_: “@sreadthepeace: “@yungmindless: @PeacePunkPrince Prince, THIS is art. http://t.co/EPHRWxMBHr” nobody takin his bitch!",0,prince this is art nobody takin his bitch
3,0,1,2,2,"""@QUAN1T0: 61% of welfare/government aid is claimed by white people. So y'all black slander is trash now.""",0,of welfare government aid is claimed by white people so y all black slander is trash now
3,0,3,0,1,"""@QUAN1T0: These bitches don't care they just play that role.""",0,these bitches don t care they just play that role
6,0,6,0,1,"""@Queen_Kaaat: It took a while for you to find me, but I was hiding In the lime tree.""
@Iemonaids dis bitch in da wrong tree bro.",0,it took a while for you to find me but i was hiding in the lime tree dis bitch in da wrong tree bro
6,3,2,1,0,"""@RTNBA: Drakes new shoes that will be released by Nike/Jordan.... Yes, there's glitter on the shoes http://t.co/QCtPLxHEXM"" ....dudes a fag",1,drakes new shoes that will be released by nike jordan yes there s glitter on the shoes dudes a fag
3,0,1,2,2,"""@RachieSoul: @DizzleOfficial inna di ghetto!!!"" You alone lmaoo",0,inna di ghetto you alone lmaoo
3,0,1,2,2,"""@RamBoutIt: “@Master11_: @20ToLife_ @RamBoutIt hoes Austin” teach us Austin.""I teach u how to get curved? That's all I know",0,hoes austin teach us austin i teach u how to get curved that s all i know
3,1,2,0,1,"""@ReachtheeCLIMAX: bitches can't cook but know how to suck dick .."" s/o to the ones that can do both!",0,bitches can t cook but know how to suck dick s o to the ones that can do both
3,0,3,0,1,"""@RenegadeMo: Fat hoes get chose"" lol",0,fat hoes get chose lol
3,0,3,0,1,"""@RiahSM: #hoesaintloyal"" well they're hoes,no one expects them to be loyal",0,hoesaintloyal well they re hoes no one expects them to be loyal
3,0,3,0,1,"""@RishaaWilliams: @TRESHON_SCROOGE @_Nevertrustt ol bitch ass"" http://t.co/AmcOinY0wG",0,ol bitch ass
3,1,2,0,1,"""@RnadJorell: Bruh im tired of niggas retweetin Miley Cyrus naked that bitch aint no types of bad"" lmaooo",0,bruh im tired of niggas retweetin miley cyrus naked that bitch aint no types of bad lmaooo
3,0,3,0,1,"""@SacTownProdigy: Just because tony romo at the mavs game dont mean he still not a bitch lmao.. Fuk them cowgirls"" lol bitch fuck you",0,just because tony romo at the mavs game dont mean he still not a bitch lmao fuk them cowgirls lol bitch fuck you
3,0,3,0,1,"""@SamJLayman : Holy shit, Freddie Highmore was in Charlie and the Chocolate Factory""
Me: *rolls on the floor, laughing*",0,holy shit freddie highmore was in charlie and the chocolate factory me rolls on the floor laughing
3,1,2,0,1,"""@Samirahusic_: ""I don't want to have sex with my gf because I feel like I'm using her.."" - anonymous"" Whata faggot",0,i don t want to have sex with my gf because i feel like i m using her anonymous whata faggot
3,0,3,0,1,"""@SexualGxfs: @ One of your followers with this 😍😩 http://t.co/F1TJl9xnCT"" @ somebody, bitch if you don't",0,one of your followers with this somebody bitch if you don t
3,0,3,0,1,"""@Shaa_Jenkins: If ya bitch always bitching clearly she care!"" Or just an annoying Bitch!",0,if ya bitch always bitching clearly she care or just an annoying bitch
3,0,3,0,1,"""@ShanTaughtHer: These catfish hoes thinkin they slick.. But niggas catching on 😌""",0,these catfish hoes thinkin they slick but niggas catching on
3,0,3,0,1,"""@SheWentToJordan: Can't worry about a bitch that ain't worried bout me"" #real",0,can t worry about a bitch that ain t worried bout me real
3,0,3,0,1,"""@ShowArrive: Side hoes are for insecure niggas that can't handle a real one.""",0,side hoes are for insecure niggas that can t handle a real one
3,0,3,0,1,"""@Shun_stokes: 😂😂😂😂RT @bluprint_4: Lmao! This bitch come scooting in the tent like she about to fuck some shit up!"" 😭😭😭",0,lmao this bitch come scooting in the tent like she about to fuck some shit up
3,0,3,0,1,"""@Shun_stokes: My cousin said he share hoes with his brothers. He said sharing is caring and he love his brothers 😂""",0,my cousin said he share hoes with his brothers he said sharing is caring and he love his brothers
3,0,3,0,1,"""@SlimGirl_Probz: i'm hungry but ionn wanna spend my money on food😒""Broke hoe problems 😂😂😂💀",0,i m hungry but ionn wanna spend my money on food broke hoe problems
6,0,6,0,1,"""@SmeegBaby: Dese hoes be LYIN to all of us nigga""",0,dese hoes be lyin to all of us nigga
3,0,3,0,1,"""@SnakecharmsDump: http://t.co/4b427dQZCV"" oh yeah fuck that bitch",0,oh yeah fuck that bitch
3,0,1,2,2,"""@SportsCenter: Eli Manning just threw his NFL-leading 27th interception of the season."" Lmao trash",0,eli manning just threw his nfl leading th interception of the season lmao trash
3,0,1,2,2,"""@SportsCenter: USC senior RB Anthony Brown calls head coach Steve Sarkisian a racist and quits team. » http://t.co/JOOsdSubIR"" he's a bitch",0,usc senior rb anthony brown calls head coach steve sarkisian a racist and quits team he s a bitch
3,0,3,0,1,"""@StellaTex: Guess what? I also have zero time for your mansplaining! Adios!"" Stfu pussy",0,guess what i also have zero time for your mansplaining adios stfu pussy
3,0,1,2,2,"""@Stephenwildboy: Chilling 👅™ http://t.co/mik3iPNle6"" sexy scally lad",0,chilling sexy scally lad
3,0,3,0,1,"""@Strap__: I ain't sharing no bitch if you mines you mines 💯""",0,i ain t sharing no bitch if you mines you mines
3,0,3,0,1,"""@SukMySweetness: money only impress the simple broke bitches""",0,money only impress the simple broke bitches
3,0,2,1,1,"""@Sylvieamx: #Pisces will never be anybody's bitch, they don't let people control or change them."" Rigghhht",0,pisces will never be anybody s bitch they don t let people control or change them rigghhht
3,0,1,2,2,"""@TEE_JONEZ: @16stanleys @KingCuh tuku ho idk blah blah blah"" 😂😂😂",0,tuku ho idk blah blah blah
3,0,1,2,2,"""@TEE_JONEZ: @KingCuh @16stanleys I'm not mad cuh hahaha"" suure.. tuku ho ita! 😂😂",0,i m not mad cuh hahaha suure tuku ho ita
3,0,3,0,1,"""@TayKnosBest: These hoes is crazy""",0,these hoes is crazy
3,0,3,0,1,"""@Taylorr_Babee: You ain't ever gonna be a slice bitch."" Kevin hart. (:",0,you ain t ever gonna be a slice bitch kevin hart
3,0,3,0,1,"""@ThatniggaTroy: Oomf so fuckin fine tho 😩 dam"" @ her, don't be no bitch.",0,oomf so fuckin fine tho dam her don t be no bitch
3,1,2,0,1,"""@TheGamerKingKev: I wonder if the girl that gave head to 24 boys for a drink in magaluf has twitter"" she probly sends nudes for fags",0,i wonder if the girl that gave head to boys for a drink in magaluf has twitter she probly sends nudes for fags
3,0,3,0,1,"""@TheNewSAT: #NewSATQuestions
Yeah bitch, yeah bitch, call me _______:
a.) Maybe
b.) Steve-O
c.) Later
d.) Jesse Pinkman""
@machinegunkelly",0,newsatquestions yeah bitch yeah bitch call me a maybe b steve o c later d jesse pinkman
3,0,3,0,1,"""@TheNymphoTweets: Hickies in between her thighs right by her pussy >>>"" Its only right",0,hickies in between her thighs right by her pussy its only right
3,0,3,0,1,"""@TheOneMiss_Luu: Would you still love me when I'm no longer young and beautiful?"" No. Ugly monkey ass.",0,would you still love me when i m no longer young and beautiful no ugly monkey ass
3,1,2,0,1,"""@TheRealRickyB21: @JetsAndASwisher @Gook____ y'all come through the front.""bitch I ain't coming",0,y all come through the front bitch i ain t coming
3,1,2,0,1,"""@TheRealRickyB21: @JetsAndASwisher faggot bitch"" http://t.co/2HyyAbk4eH",0,faggot bitch
3,0,3,0,1,"""@The_Realist_Sam: @Madrid2_ yea, I'm on my iPad. I don't work this Friday. Let's ball this faggot up @TropicalBlanket""i work 2-5",0,yea i m on my ipad i don t work this friday let s ball this faggot up i work
3,0,1,2,2,"""@Theo17100: http://t.co/BYj1HOyhmG"" this scally lad would get it",0,this scally lad would get it
3,2,1,0,0,"""@TheoMaxximus: #GerrysHalloweenParty http://t.co/3ycrSrnjHc"" Halloween was yesterday stupid nigger",1,gerryshalloweenparty halloween was yesterday stupid nigger
3,0,2,1,1,"""@TheoMaxximus: Chrus still supahot tho"" *walks up to teacher with test, drops test in that bitch fohead* http://t.co/nb5VgdssgI",0,chrus still supahot tho walks up to teacher with test drops test in that bitch fohead
3,0,3,0,1,"""@Thornton25: “@KantKeepAhBYTCH: I love eating pussy lol I never get full lol” I can eat that shit forever lol"" and ever.",0,i love eating pussy lol i never get full lol i can eat that shit forever lol and ever
3,0,3,0,1,"""@Tmacc_GFG: “@VoiceOfDStreetz: ""@Tmacc_GFG: “@tizzimarie: No slushes 😥”hoes nasty anyway fam""😴”them hoes taste like meds""🍇🍇🍼",0,no slushes hoes nasty anyway fam them hoes taste like meds
3,0,2,1,1,"""@Tmacc_GFG: “@tizzimarie: No slushes 😥”hoes nasty anyway fam""😴",0,no slushes hoes nasty anyway fam
3,1,2,0,1,"""@Tmacc_GFG: BOBBY BITCH-by @BobbyShmurdaGS9 be getting me live as fuck"" hell yea i play that hoe before my workout",0,bobby bitch by be getting me live as fuck hell yea i play that hoe before my workout
3,0,3,0,1,"""@TreLeKidd: Yo bitch is Gucci Mane RT @JabariTheGreat : My bitch a stoner 💯💯 http://t.co/lt9LIJjpg9""😂😂😂😂😂😂",0,yo bitch is gucci mane my bitch a stoner
